race_id,Horse,Pla.,Act. Wt.,Dr.,Win Odds
37,1484,3,0.06727337859157155,0.5,-2.515482047151622
37,1690,4,-1.218167943696651,1.0,-4.4715445676709535
37,1369,5,0.2220413184970566,0.8333333333333334,-1.211425784268704
37,4345,6,0.06727337859157155,0.5833333333333334,-2.0511764390205243
37,1081,7,0.8288775610628315,0.6666666666666666,-3.3421606203360903
37,474,8,0.6789651365260526,0.3333333333333333,-2.179009810530409
38,2727,1,1.125220491670586,0.1,-1.1592648501380791
38,727,2,-0.40469470321769196,0.5,-2.075555582012234
38,3789,3,0.2220413184970566,0.6,-1.7760390519134504
38,3282,4,0.9776233401238634,1.0,-3.1935859565374454
38,2481,5,-0.5646432194243015,0.2,-2.1655038186751736
38,4391,6,1.5612942227505962,0.3,-2.574546748131222
38,4022,7,1.5612942227505962,0.9,-2.708078140755745
38,2103,8,0.5278676212398408,0.4,-3.3027852485024374
38,3485,9,1.125220491670586,0.8,-2.879928397682404
39,3136,1,0.2220413184970566,0.6363636363636364,-1.6603106788544955
39,1688,2,0.06727337859157155,0.45454545454545453,-1.6020417707305197
39,2341,3,-0.08875798704367244,0.09090909090909091,-1.8796735073287991
39,2327,4,-1.7234062447783909,0.8181818181818182,-3.1280980742255693
39,1417,5,0.3755661289984293,0.2727272727272727,-1.5818390634130004
39,1068,6,0.8288775610628315,1.0,-2.7006540593986297
39,4062,7,-0.2460735758894121,0.5454545454545454,-2.059466617769395
39,4246,8,-2.242363085889564,0.18181818181818182,-4.446951154549927
40,3916,1,1.2716866194502348,0.7142857142857143,-2.1953619888670715
40,2813,2,-2.4185277997143197,1.0,-2.60440491832312
40,2330,3,-0.2460735758894121,0.21428571428571427,-1.3263241418434617
40,4244,4,-3.3245616866779564,0.2857142857142857,-2.4502542384958614
40,1687,5,1.125220491670586,0.9285714285714286,-1.9394286147298707
40,248,6,-1.894831036409969,0.8571428571428571,-3.3326434186943352
40,3919,7,0.9776233401238634,0.35714285714285715,-3.1008418046370108
40,3164,8,-0.2460735758894121,0.5,-2.4502542384958614
40,3488,9,0.8288775610628315,0.5714285714285714,-1.8822702008899221
41,1899,1,1.125220491670586,0.23076923076923078,-1.774797864760399
41,4027,2,0.8288775610628315,0.07692307692307693,-1.0979112050722342
41,2069,3,0.2220413184970566,0.8461538461538461,-2.0333718530541094
41,2162,4,-0.08875798704367244,0.3076923076923077,-1.9679890937912579
41,1689,5,-1.894831036409969,0.9230769230769231,-4.200615598178393
41,893,6,0.8288775610628315,0.46153846153846156,-3.463016655047614
41,4048,7,0.6789651365260526,0.6923076923076923,-1.774797864760399
41,473,8,-0.7259415280926242,1.0,-4.561628943715723
42,4347,1,1.125220491670586,0.6428571428571429,-1.7783397397384997
